序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
33,7388442389968325888,,,,,,,,,,,,L1,7388478127691449123,为数不多的三线省会[尬笑],独钓寒江薛,96058141550,1,0,2024-07-06 19:08:42,山东,
34,7388442389968325888,,,,,,,,,,,,L1,7388688523346740005,@到此一游,未来,82368157474,0,0,2024-07-07 08:45:12,广西,
35,7388442389968325888,,,,,,,,,,,,L1,7389138933785494299,沈阳市沈北时代广场烂尾房,是悦悦呀,108019938863,0,0,2024-07-08 14:55:53,辽宁,
36,7388442389968325888,,,,,,,,,,,,L1,7390864490914824979,[赞][赞][赞][抱抱你][抱抱你][抱抱你][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-07-13 05:29:13,江西,
37,7388442389968325888,,,,,,,,,,,,L1,7388707782344262436,祝愿祖国繁荣昌盛,胖胖猴,2875944573610173,0,0,2024-07-07 09:59:53,四川,
38,7388442389968325888,,,,,,,,,,,,L1,7388452566830842658,什么鬼,宦様,2791027411794636,0,0,2024-07-06 17:29:32,湖南,
39,7388442389968325888,,,,,,,,,,,,L2,7390974528148980530,金刚钻还是铁锤子？,老玉米0406,1961150115225175,0,0,2024-07-13 12:36:00,河南,
40,7388442389968325888,,,,,,,,,,,,L2,7390975649773781811,都不是！,九龍购物（陈集店）胜,75595663559,0,0,2024-07-13 12:40:23,安徽,
41,7388442389968325888,,,,,,,,,,,,L2,7388689601488290598,中卫沙坡头没 听过？,记忆,95206882869,0,0,2024-07-07 08:49:23,宁夏,
42,7388442389968325888,,,,,,,,,,,,L2,7388739214168507187,最贵的酒店[捂脸],DD,85724383973,0,0,2024-07-07 12:01:50,四川,
43,7388442389968325888,,,,,,,,,,,,L2,7388746307638723378,国内1万多的酒店比比皆是  3000多的那是沙漠里的星星酒店市区还是挺便宜的,记忆,95206882869,0,0,2024-07-07 12:29:22,宁夏,
44,7388442389968325888,,,,,,,,,,,,L2,7389383771205993270,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-07-09 05:43:11,江西,
