序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
65,7391385791232068904,,,,,,,,,,,,L1,7392694688434160425,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-07-18 03:51:31,江西,
66,7391385791232068904,,,,,,,,,,,,L1,7392997478851953449,我小时候在发洪水田里捞粮食还要交粮，交粮之后一家人挨饿,伐木光头强,1433381743110343,0,0,2024-07-18 23:26:08,广东,
67,7391385791232068904,,,,,,,,,,,,L2,7391410727536378639,你让全国通货膨胀，或者疯狂进口外国粮食？？,FOX,96727310305,1,0,2024-07-14 17:58:23,广东,
68,7391385791232068904,,,,,,,,,,,,L2,7391433896993112847,你对补贴一无所知[灵机一动],💸🌪💔🌊 ོ,69208255364,0,0,2024-07-14 18:18:37,北京,
69,7391385791232068904,,,,,,,,,,,,L2,7391854129109697334,种粮人应该多挣钱点,一瓢饮,99237512263,0,0,2024-07-15 21:29:19,甘肃,
70,7391385791232068904,,,,,,,,,,,,L2,7391906332410331913,来我家乡看看[捂脸]荒废的田地多的是，都不想耕种，又累又不挣钱,野人追风—得得地,12154165169,0,0,2024-07-16 00:51:56,广东,
71,7391385791232068904,,,,,,,,,,,,L2,7392265059760030476,很多地方都这样，但中国的粮食产量一定是有保证的，饭碗肯定是要端稳的,良辰,59592670379,0,0,2024-07-17 00:03:57,四川,
72,7391385791232068904,,,,,,,,,,,,L1,7391386788508025626,民以食为天[感谢][感谢][感谢],强兵,92168024796,2,0,2024-07-14 15:15:48,江苏,
73,7391385791232068904,,,,,,,,,,,,L1,7391980962172666636,0[赞][赞][赞][一起加油][一起加油][一起加油][抱抱你][抱抱你][抱抱你],江运芳,2867168593587583,0,0,2024-07-16 05:41:32,江西,
74,7391385791232068904,,,,,,,,,,,,L1,7391387519592317707,帅滴很啊[发呆][发呆][发呆],无术,99864193051,1,0,2024-07-14 15:18:39,河北,
75,7391385791232068904,,,,,,,,,,,,L1,7392331989322547979,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-07-17 04:24:17,江西,
76,7391385791232068904,,,,,,,,,,,,L1,7391613012098286399,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-07-15 05:53:46,江西,
