序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
33,7353867736360996148,,,,,,,,,,,,L1,7353996284363309862,植树造林，造福人类，功在千秋！[赞][赞][赞],珍惜所有,52927148625,10,0,2024-04-04 21:01:31,湖北,
34,7353867736360996148,,,,,,,,,,,,L1,7353992784522658614,植树造林造福后人[赞][赞][赞],红,101417792138,14,0,2024-04-04 20:47:55,河南,
35,7353867736360996148,,,,,,,,,,,,L1,7353892926788748041,我的长辈不是农业发展银行的行长，都是农民，我肯定要种地,大龄.劳工,54396027702,133,0,2024-04-04 14:20:28,河南,
36,7353867736360996148,,,,,,,,,,,,L1,7353991302544950028,久久为功[比心][比心][比心][比心][玫瑰][玫瑰][玫瑰][爱心][爱心][爱心][赞][赞][赞],逆仙，慕沛灵,3030680402932990,4,0,2024-04-04 20:42:11,辽宁,
37,7353867736360996148,,,,,,,,,,,,L1,7354164350636163894,植树造林造福子孙后代,宝善,606529617939863,127,0,2024-04-05 07:53:46,黑龙江,
38,7353867736360996148,,,,,,,,,,,,L1,7354247196638233379,[赞][赞][赞][赞][赞][赞][赞],天龙,110912657071,0,0,2024-04-05 13:15:12,新疆,
39,7353867736360996148,,,,,,,,,,,,L1,7354245151537021723,沙海变绿洲，植树造林利国利民[赞][赞],水上静兰·趣玩站,2387750818679575,1,0,2024-04-05 13:07:15,广西,
40,7353867736360996148,,,,,,,,,,,,L1,7354241973614641972,[赞][赞][赞],想你一生一世,74411788730707,0,0,2024-04-05 12:54:57,贵州,
41,7353867736360996148,,,,,,,,,,,,L1,7354237210143720243,[赞][赞][赞],用户1660363550601阳,493052647716125,0,0,2024-04-05 12:36:28,山东,
42,7353867736360996148,,,,,,,,,,,,L1,7354234115838083877,[666][666][666],明月,1812467309874152,1,0,2024-04-05 12:24:28,福建,
43,7353867736360996148,,,,,,,,,,,,L1,7354233907032212234,[赞][赞],天珍,2897909316598603,1,0,2024-04-05 12:23:38,浙江,
44,7353867736360996148,,,,,,,,,,,,L1,7354227702885597961,退耕还林，蚂蚁森林，绿化祖国，值得更好的未来[互粉][来看我][求抱抱],迪达蹦拉多,1596130072476204,1,0,2024-04-05 11:59:35,江西,
45,7353867736360996148,,,,,,,,,,,,L1,7354212669039624969,[赞][赞][赞],休闲,104869205787,4,0,2024-04-05 11:01:13,广东,
46,7353867736360996148,,,,,,,,,,,,L1,7354200311504274226,@[捂脸],用户768011747402,1460600955478829,8,0,2024-04-05 10:13:15,吉林,
47,7353867736360996148,,,,,,,,,,,,L1,7354195317002355490,[赞][赞][赞],东升哥,109328894702,5,0,2024-04-05 09:53:54,甘肃,
