序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
28,7417312901037296911,,,,,,,,,,,,L1,7417318678229746495,好多都淹了,清水芙蓉,72313742236,1,0,2024-09-22 12:24:46,河南,
29,7417312901037296911,,,,,,,,,,,,L1,7417349756776842023,中国粮食[赞][赞][赞][赞][赞][赞],又是美好一天,1631304139670571,0,0,2024-09-22 14:25:23,河南,
30,7417312901037296911,,,,,,,,,,,,L1,7417354710498591498,全是转基因作物嘛？,平安健康，好运连连918,105711972975,0,2,2024-09-22 14:44:40,山东,
31,7417312901037296911,,,,,,,,,,,,L1,7417346957670859531,中国粮食，中国饭碗[赞][赞][赞],用户3983908431654,111343494595,1,0,2024-09-22 14:14:33,河南,
32,7417312901037296911,,,,,,,,,,,,L1,7417357589917123347,口里有粮，心里不慌,腊梅,104676055252,0,0,2024-09-22 14:55:48,四川,
33,7417312901037296911,,,,,,,,,,,,L1,7417331198999085858,粮食是天下事[赞][赞][赞][击掌][击掌][击掌][玫瑰][玫瑰][玫瑰],吹吹,892436570444616,0,0,2024-09-22 13:13:22,四川,
34,7417312901037296911,,,,,,,,,,,,L1,7417368239205139263,通过了粮食大丰收了，看着一大串一大串的一辆车，心里别提多高兴,邓元珍,4191816284117431,0,0,2024-09-22 15:37:09,贵州,
35,7417312901037296911,,,,,,,,,,,,L1,7417508849450124089,应该研究对国家宝贝的保护,（逸）,111451010943,0,0,2024-09-23 00:42:56,广东,
36,7417312901037296911,,,,,,,,,,,,L1,7417618384656319273,陕西宝鸡今日玉米价格是9毛3，你们那是什么价？,柿子树下,73156494723,0,0,2024-09-23 07:47:56,陕西,
37,7417312901037296911,,,,,,,,,,,,L1,7423443113148482313,粮食不值钱了，小麦一块钱一斤,ᝰ人生百味°🍺🚬,101927611055,0,0,2024-10-09 00:30:47,山西,
38,7417312901037296911,,,,,,,,,,,,L1,7417362502826804028,金秋九月粮食丰，大美中国看乡村！[赞][赞][赞],一点半,1077985491813203,0,0,2024-09-22 15:14:53,山西,
39,7417312901037296911,,,,,,,,,,,,L1,7417317053357638441,粮食安全[赞][赞][赞],清晏,1379227780795980,0,0,2024-09-22 12:18:30,山东,
40,7417312901037296911,,,,,,,,,,,,L1,7417967206368264996,每年都创历史新高    什么时候到头啊[捂脸][捂脸],原點……,57457211511,0,0,2024-09-24 06:21:37,山东,
41,7417312901037296911,,,,,,,,,,,,L1,7417771254042133257,父母忙了一辈子土地，现在养老靠自己,小小鱼🐬🐬,84436094442,0,0,2024-09-23 17:41:02,广东,
42,7417312901037296911,,,,,,,,,,,,L1,7417547787874632507,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-09-23 03:14:26,江西,
43,7417312901037296911,,,,,,,,,,,,L1,7417816737213956922,为了很好的庆祝丰收，今天晚上我多吃两碗饭[呲牙][呲牙][呲牙],小辣椒妈妈（哺乳期）,7417690134823732281,0,0,2024-09-23 20:37:32,江西,
44,7417312901037296911,,,,,,,,,,,,L1,7417641853204333371,庆丰收，将中国饭碗牢牢端在自己手中[赞],一级头,68188662083,0,0,2024-09-23 09:19:01,广东,
45,7417312901037296911,,,,,,,,,,,,L1,7417928414580359993,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-09-24 03:52:16,江西,
46,7417312901037296911,,,,,,,,,,,,L2,7417833381734023962,我要表达的是地里的玉米太便宜了[捂脸],夏意清浅م,2841562966919992,1,0,2024-09-23 21:42:05,浙江,
47,7417312901037296911,,,,,,,,,,,,L2,7417671116061803301,[微笑][微笑]杭州玉米好几块钱一个,夏意清浅م,2841562966919992,0,0,2024-09-23 11:12:26,浙江,
48,7417312901037296911,,,,,,,,,,,,L2,7417794311834452799,不一样呀！那种是没长熟的，我们这是成熟的庄稼籽,是海豚🐬呀！！,86552724703,0,0,2024-09-23 19:10:30,河南,
49,7417312901037296911,,,,,,,,,,,,L1,7417580147953664806,"播神话美好
看现实农民",银艾,1911367398852628,0,0,2024-09-23 05:19:39,广西,
50,7417312901037296911,,,,,,,,,,,,L1,7418673294158611260,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-09-26 04:01:59,江西,
51,7417312901037296911,,,,,,,,,,,,L1,7419407564246418233,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-09-28 03:31:20,江西,
52,7417312901037296911,,,,,,,,,,,,L1,7417689570672231220,能吃饱是件多么幸福的事啊,茶茶聊金融,3507909831172276,0,0,2024-09-23 12:24:03,安徽,
53,7417312901037296911,,,,,,,,,,,,L1,7417459336047608626,丰收了[比心][比心][比心][比心][比心],景娇,63018217635,0,0,2024-09-22 21:30:34,云南,
54,7417312901037296911,,,,,,,,,,,,L1,7417410286376747811,赞[赞][赞][赞][赞][赞][赞][赞][赞][赞],用户9101982126133,688753444136286,0,0,2024-09-22 18:20:18,重庆,
55,7417312901037296911,,,,,,,,,,,,L1,7417323696317088570,希望是真的[比心],中年大叔,3557654008957975,0,0,2024-09-22 12:44:17,广东,
56,7417312901037296911,,,,,,,,,,,,L1,7417315243816207145,又是一个丰收年[赞][赞][赞],凯歌,85131014164,1,0,2024-09-22 12:11:26,辽宁,
57,7417312901037296911,,,,,,,,,,,,L1,7417460288150094603,@WX @2024模范青年 @il @忧郁霸王龙🦖,Starlight.,61304288229,1,0,2024-09-22 21:34:16,江苏,
58,7417312901037296911,,,,,,,,,,,,L1,7417799430390612771,丰收个毛线，收购价新低，赚不到钱,楚香帅,1362997922766888,0,0,2024-09-23 19:30:20,湖北,
59,7417312901037296911,,,,,,,,,,,,L2,7417358216789869348,手中有粮，心中不慌[666],日月星河,2980130607607536,4,0,2024-09-22 14:58:15,河南,
60,7417312901037296911,,,,,,,,,,,,L2,7417360131593093898,真好，粮食是国家的底气[赞][赞],小肖,3002123665018484,3,0,2024-09-22 15:05:37,河南,
61,7417312901037296911,,,,,,,,,,,,L2,7417359279353971497,是的[抱抱你][666],抹茶奶冻卷,668959954711853,2,0,2024-09-22 15:02:24,河南,
62,7417312901037296911,,,,,,,,,,,,L1,7417818583235953419,哈哈,金陵城下,99552975348,0,0,2024-09-23 20:44:40,江苏,
63,7417312901037296911,,,,,,,,,,,,L2,7418358688224101174,嗯[捂脸],单县汇英信息咨询中心,85593803313,0,0,2024-09-25 07:40:38,甘肃,
64,7417312901037296911,,,,,,,,,,,,L2,7417342496361595657,金秋送爽，硕果累累🎉,WHan,100473411434,0,0,2024-09-22 13:57:13,河南,
65,7417312901037296911,,,,,,,,,,,,L2,7417358304346129193,大丰收啦,日月星河,2980130607607536,4,0,2024-09-22 14:58:37,河南,
66,7417312901037296911,,,,,,,,,,,,L2,7417359164479898404,咱的生活越来越好啦,抹茶奶冻卷,668959954711853,3,0,2024-09-22 15:01:56,河南,
67,7417312901037296911,,,,,,,,,,,,L2,7417363048300036875,行走的50万,AA质饮～卞小雨,85313793185,0,0,2024-09-22 15:16:59,浙江,
68,7417312901037296911,,,,,,,,,,,,L2,7417374298207945491,猜,溜达一圈,1266281091171357,0,0,2024-09-22 16:00:38,甘肃,
