序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
35,7448118137075109135,,,,,,,,,,,,L1,7448170229153350460,[赞][赞][赞][一起加油][一起加油][一起加油][灯笼][灯笼][灯笼],江运芳,2867168593587583,0,0,2024-12-14 15:44:35,江西,
36,7448118137075109135,,,,,,,,,,,,L1,7449305798997607228,[比心][比心][比心],阿考珍珠手作,1003224554283167,0,0,2024-12-17 17:11:07,广东,
37,7448118137075109135,,,,,,,,,,,,L1,7448181502472749884,[比心][比心][比心],A孩子气💋,74459934801,0,0,2024-12-14 16:28:17,山东,
38,7448118137075109135,,,,,,,,,,,,L1,7448938546788795174,[赞][赞][赞][赞][赞],用户501792316181良朋,4133815107468520,0,0,2024-12-16 17:26:01,安徽,
39,7448118137075109135,,,,,,,,,,,,L1,7448265967391621948,、       ∴∴,用户8490289342228,2982324037487668,0,0,2024-12-14 21:56:01,广西,
40,7448118137075109135,,,,,,,,,,,,L1,7451558632284963644,[爱心][赞][爱心],星陳,3755570527474599,0,0,2024-12-23 18:53:18,河北,
41,7448118137075109135,,,,,,,,,,,,L1,7448204906114237236,中国万岁,久儿养老,2005101784336734,0,0,2024-12-14 17:59:06,湖北,
42,7448118137075109135,,,,,,,,,,,,L1,7448147510796862246,点个赞啊！同志们！,二三年十月十二号我爸爸在家中被人s害,1682698913450779,1,0,2024-12-14 14:16:22,河南,
43,7448118137075109135,,,,,,,,,,,,L1,7448265985796588348,、       ∴∴,用户8490289342228,2982324037487668,0,0,2024-12-14 21:56:07,广西,
44,7448118137075109135,,,,,,,,,,,,L1,7448266006562882362,、       ∴∴,用户8490289342228,2982324037487668,0,0,2024-12-14 21:56:11,广西,
45,7448118137075109135,,,,,,,,,,,,L1,7448134923158209330,这成绩单，的确得之不易！[赞][赞][赞],木下子知乎,158749235351200,0,0,2024-12-14 13:27:33,云南,
46,7448118137075109135,,,,,,,,,,,,L1,7448265997481526076,、       ∴∴,用户8490289342228,2982324037487668,0,0,2024-12-14 21:56:08,广西,
