序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
33,7515659057656548608,,,,,,,,,,,,L1,7515974269119120143,@[流泪][流泪][流泪][捂脸][捂脸][捂脸],反cos斗士,64885232696,0,0,2025-06-15 08:58:53,福建,
34,7515659057656548608,,,,,,,,,,,,L1,7515807276008260412,[赞][赞][赞],季子花,111473611737,0,0,2025-06-14 22:10:47,浙江,
35,7515659057656548608,,,,,,,,,,,,L1,7515691132254176027,没吃过[尬笑],@王后余生,111552525262,0,0,2025-06-14 14:40:08,四川,
36,7515659057656548608,,,,,,,,,,,,L1,7515660369576330044,第一,我是贝利亚,297330347621036,0,0,2025-06-14 12:40:44,北京,
37,7515659057656548608,,,,,,,,,,,,L2,7516583705097192201,好吃,优格格,1908369725862760,0,0,2025-06-17 00:23:51,宁夏,
38,7515659057656548608,,,,,,,,,,,,L2,7515774395000914739,当然很好吃啦[赞],竹清兰香,95801766313,0,0,2025-06-14 20:03:13,广东,
39,7515659057656548608,,,,,,,,,,,,L2,7515733459143754555,好吃,安妮Annie Guan,892457848157703,0,0,2025-06-14 17:24:21,广东,
40,7515659057656548608,,,,,,,,,,,,L1,7515660062137353020,第一,黄。。。,84377056167,0,0,2025-06-14 12:39:32,广东,
41,7515659057656548608,,,,,,,,,,,,L1,7515659975496401691,第一,今天要睡觉,3179381940306276,0,0,2025-06-14 12:39:13,福建,
42,7515659057656548608,,,,,,,,,,,,L1,7515671495822541579,中国朋友们，能坐飞机去福建吗？[大哭][大哭],Maria🇺🇸Anna,94991245811,1,0,2025-06-14 13:23:58,美国,
43,7515659057656548608,,,,,,,,,,,,L1,7515752277161591609,哇，太好了，可以可以,烟火日常的铺子,55490311768,0,0,2025-06-14 18:37:23,河北,
44,7515659057656548608,,,,,,,,,,,,L2,7515661871601976124,好吃,用户春暖花开95034077831,100028862251,1,0,2025-06-14 12:46:33,湖北,
45,7515659057656548608,,,,,,,,,,,,L2,7516583758025556763,福建的朋友不在福建[捂脸],优格格,1908369725862760,0,0,2025-06-17 00:24:09,宁夏,
46,7515659057656548608,,,,,,,,,,,,L2,7515823843560211200,欢迎大家来福建旅游，福建很安全,阿美,3179433909558540,0,0,2025-06-14 23:15:10,福建,
