序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
46,7513068623401995547,,,,,,,,,,,,L1,7513070961060250378,完美了[赞][赞][赞],语术🇨🇳🍎（手机拍摄）,104953283062,0,0,2025-06-07 13:12:32,重庆,
47,7513068623401995547,,,,,,,,,,,,L1,7513087030151594786,@[玫瑰][玫瑰][玫瑰][色][色][色],反cos斗士,64885232696,0,0,2025-06-07 14:14:55,福建,
48,7513068623401995547,,,,,,,,,,,,L1,7513071179801690940,太美了 向往的中国美景[赞],Astasiangel,7437811011484288060,1,1,2025-06-07 13:13:21,美国,
49,7513068623401995547,,,,,,,,,,,,L2,7515069582652162875,7、8月份来最多水果吃,爱吃葡萄嘛,1899558661522397,0,0,2025-06-12 22:28:11,广西,
50,7513068623401995547,,,,,,,,,,,,L2,7513402806830433087,为什么要拖这么久[泪奔],🤡Joker🤡,103482923181,1,0,2025-06-08 10:40:20,浙江,
51,7513068623401995547,,,,,,,,,,,,L2,7513396937594733347,今年暑假争取去,喝酒不开车,62449263425,0,0,2025-06-08 10:17:36,江苏,
52,7513068623401995547,,,,,,,,,,,,L1,7513085425239753531,给小糖人推这个，抖音你恶意满满呀[看][看][看],Biu牧童,2858331219173080,0,0,2025-06-07 14:08:39,陕西,
53,7513068623401995547,,,,,,,,,,,,L1,7513091492375921419,巧了，听说宇辉要去呢[耶],思齐基金,127983554920792,0,0,2025-06-07 14:32:19,黑龙江,
54,7513068623401995547,,,,,,,,,,,,L1,7513101374616306451,坚持点赞评论,风景,2516116764632878,0,0,2025-06-07 15:10:34,江西,
55,7513068623401995547,,,,,,,,,,,,L1,7513072610231829305,欢迎大家来广西[爱心][爱心][爱心][爱心],又又～,110952579439,0,0,2025-06-07 13:18:55,广西,
56,7513068623401995547,,,,,,,,,,,,L1,7513076869509743417,好多好多水果 想吃[舔屏],十三.☘️,54349711613,0,0,2025-06-07 13:35:26,贵州,
57,7513068623401995547,,,,,,,,,,,,L1,7513382679614980900,堪称水果之乡[呲牙],ZOU幺幺,70321494626,0,0,2025-06-08 09:22:13,广东,
58,7513068623401995547,,,,,,,,,,,,L1,7513109497659196194,水果之乡  [呲牙][呲牙],雨夜烟花,1104389716059997,0,0,2025-06-07 15:42:10,广西,
59,7513068623401995547,,,,,,,,,,,,L1,7513175980543476520,@[爱心][赞][赞][赞],老杨,4256917946633565,0,0,2025-06-07 20:00:04,贵州,
60,7513068623401995547,,,,,,,,,,,,L1,7513071509054407483,[赞][赞][赞],萨瓦迪卡宝贝,2312971894916948,0,0,2025-06-07 13:14:38,吉林,
61,7513068623401995547,,,,,,,,,,,,L1,7513500433878844219,@,小福宝,781078653583049,0,0,2025-06-08 16:59:06,山东,
62,7513068623401995547,,,,,,,,,,,,L1,7513074990167950140,没签合同 田地被占用 能不能报道一下,星星-,106595284179,1,0,2025-06-07 13:28:09,河南,
63,7513068623401995547,,,,,,,,,,,,L1,7513367353573835580,[赞][赞][赞],L🐬🍇🕊️ O 🐍,2141437851087723,1,0,2025-06-08 08:22:40,江苏,
64,7513068623401995547,,,,,,,,,,,,L1,7513071089137992508,[猪头][猪头][猪头],悦,248958712288647,0,0,2025-06-07 13:13:01,广东,
65,7513068623401995547,,,,,,,,,,,,L1,7513845295739765563,[赞][赞][赞][感谢][感谢][感谢],养身晨练,240113965085533,0,0,2025-06-09 15:17:20,陕西,
66,7513068623401995547,,,,,,,,,,,,L1,7513077420174836495,[赞][赞][赞][赞][赞][赞][赞][赞],木木,1478193893882664,0,0,2025-06-07 13:37:36,广西,
67,7513068623401995547,,,,,,,,,,,,L1,7513813519075312444,[比心][比心][比心][比心][鼓掌][鼓掌][鼓掌][鼓掌],小陈,69241721615,0,0,2025-06-09 13:14:00,广东,
68,7513068623401995547,,,,,,,,,,,,L1,7523262391384048411,[赞][赞][赞],晚樱,88758460143,0,0,2025-07-05 00:20:31,云南,
69,7513068623401995547,,,,,,,,,,,,L1,7513130632587821874,[比心][比心][比心][福][福][福][福][福][灯笼][灯笼][灯笼],大漠飞狐,96151899648,0,0,2025-06-07 17:04:05,山西,
70,7513068623401995547,,,,,,,,,,,,L1,7513108491516773180,[赞][赞][比心][比心],*^_^*彩虹的微笑～,3526881370189934,0,0,2025-06-07 15:38:10,广东,
