序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
33,7437907374364495119,,,,,,,,,,,,L1,7437909759800443708,抢个第二沙发吧，祖国繁荣昌盛，我们也会越来越好[好开心][好开心][鼓掌][鼓掌][鼓掌][一起加油][一起加油][一起加油],关就是这个关,94076946715,0,0,2024-11-17 00:08:47,陕西,
34,7437907374364495119,,,,,,,,,,,,L1,7437909184744653618,第二排[求求了][求求了][求求了],白白不吃葱,60500872411,0,0,2024-11-17 00:06:31,江西,
35,7437907374364495119,,,,,,,,,,,,L1,7437908277965062963,第一,大笑江湖,92767634825,0,0,2024-11-17 00:02:58,浙江,
36,7437907374364495119,,,,,,,,,,,,L1,7437921589042594570,还不睡？[黑脸],Asrll,923215885502668,0,0,2024-11-17 00:54:46,安徽,
37,7437907374364495119,,,,,,,,,,,,L1,7437994946772321036,哈哈,平安是福：,105359457230,0,0,2024-11-17 05:39:25,广东,
38,7437907374364495119,,,,,,,,,,,,L1,7437908565606302523,中国制造，中国创造，中国品质，中国领先。[赞][赞][赞],RHYJ艺术中心,3444115611844781,0,0,2024-11-17 00:04:08,山东,
39,7437907374364495119,,,,,,,,,,,,L1,7438009875948880659,铿锵,梓潼万基广场售楼部,4353501813,0,0,2024-11-17 06:37:18,四川,
40,7437907374364495119,,,,,,,,,,,,L1,7437973211176157979,卖给谁呢[坏笑],用户6049527241340,3349541384618484,3,0,2024-11-17 04:15:22,福建,
41,7437907374364495119,,,,,,,,,,,,L1,7437908148071564086,祝大家天天发财[玫瑰][玫瑰][玫瑰],Hang in there,61063903246,1,0,2024-11-17 00:02:28,海南,
42,7437907374364495119,,,,,,,,,,,,L1,7437908227596043044,中国制造，中国智造[赞][赞][赞],川流不息（有关注必回）,668103300612429,1,0,2024-11-17 00:02:49,云南,
43,7437907374364495119,,,,,,,,,,,,L1,7437909495076733737,抢沙发观看🛋️,福宝,108352717439,0,0,2024-11-17 00:07:43,广东,
44,7437907374364495119,,,,,,,,,,,,L1,7437911450099745593,中国🇨🇳加油！,এ᭄ℳ湮雨如夢᭄℘⸙,73054388777,0,0,2024-11-17 00:15:16,江苏,
