序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
33,7507812260703849743,,,,,,,,,,,,L1,7507830963763282746,[赞][赞][赞],🚬烟酒疗心来殇🍻,74972972792,0,0,2025-05-24 10:18:39,广西,
34,7507812260703849743,,,,,,,,,,,,L1,7507848985668977465,[比心][比心][比心],一生回味一念,66914680249,0,0,2025-05-24 11:28:35,山东,
35,7507812260703849743,,,,,,,,,,,,L1,7513649029806605114,$额爱吃陕西肉夹馍[舔g屏][舔屏][舔屏][发怒],遥远的距离,1159354056443386,0,0,2025-06-09 02:35:56,河北,
36,7507812260703849743,,,,,,,,,,,,L1,7507850723327132450,终于听懂歌词了[捂脸],红山,1803625088692856,0,0,2025-05-24 11:35:25,内蒙古,
37,7507812260703849743,,,,,,,,,,,,L2,7507962033044800256,biangbiang面[赞],兰心蕙质,105738118440,1,0,2025-05-24 18:47:17,陕西,
38,7507812260703849743,,,,,,,,,,,,L2,7507892770980578060,[微笑][微笑][微笑][赞][赞][赞][爱心][爱心][爱心][感谢][感谢][感谢][玫瑰][玫瑰][玫瑰][鼓掌][鼓掌][鼓掌][666][666][666][咖啡][咖啡][咖啡],用户277745879074,70783499507827,0,0,2025-05-24 14:18:32,四川,
39,7507812260703849743,,,,,,,,,,,,L2,7507874992890676005,肉夹馍,人生如戏🍃㊗️屠屠一周年快乐,102081267224,0,0,2025-05-24 13:09:32,江苏,
40,7507812260703849743,,,,,,,,,,,,L1,7507833391427093302,[赞][赞][赞],金色阳光雨露,101065601296,0,0,2025-05-24 10:28:10,河南,
41,7507812260703849743,,,,,,,,,,,,L1,7507837375616402235,[爱心],ঞᩚ纾ꦿ忻℘,97189158978328,0,0,2025-05-24 10:43:31,广西,
42,7507812260703849743,,,,,,,,,,,,L1,7507828474611368742,[赞],청,89899522166,0,0,2025-05-24 10:09:02,江苏,
43,7507812260703849743,,,,,,,,,,,,L1,7507814034247451451,[赞][赞][赞][比心][比心][比心],CCBBC[只玩暗区突围],3197834674845784,0,0,2025-05-24 09:12:58,河南,
44,7507812260703849743,,,,,,,,,,,,L1,7507814125704954658,[玫瑰][玫瑰][玫瑰],雷少,1552151025559262,0,0,2025-05-24 09:13:26,贵州,
45,7507812260703849743,,,,,,,,,,,,L1,7507815407337554747,[比心][比心][比心],劉♋️暗花明,13407729746,0,0,2025-05-24 09:18:17,新疆,
46,7507812260703849743,,,,,,,,,,,,L1,7507813686813475641,[比心][比心][比心],🇨🇳南风听雨🇨🇳,4325901132639578,0,0,2025-05-24 09:11:38,河北,
47,7507812260703849743,,,,,,,,,,,,L1,7507845515393893179,[比心][比心][比心],A孩子气💋,74459934801,0,0,2025-05-24 11:15:07,山东,
48,7507812260703849743,,,,,,,,,,,,L1,7507821780951237386,前面几秒的内容很上头[赞],湾区格格,102084220147,1,0,2025-05-24 09:43:04,广东,
49,7507812260703849743,,,,,,,,,,,,L1,7507815833131238203,我以为哪个少儿频道发出来的[呲牙],✧✧▬▬▬▬▬◙▅▆▇◤,97869579674,2,0,2025-05-24 09:19:58,广东,
50,7507812260703849743,,,,,,,,,,,,L1,7507833815319118607,[赞][赞][赞],七妹纺织,111192037959,0,0,2025-05-24 10:29:45,湖南,
51,7507812260703849743,,,,,,,,,,,,L1,7507813610477126459,[赞][赞][赞],二月,2031514604550606,1,0,2025-05-24 09:11:19,江西,
52,7507812260703849743,,,,,,,,,,,,L1,7527961891223208738,[大笑][大笑][大笑][大笑][大笑][大笑],中国中国,2637074964429043,0,0,2025-07-17 16:16:59,重庆,
53,7507812260703849743,,,,,,,,,,,,L1,7507798313863119655,[赞],鼠鼠（求善待）,3982885243074042,0,0,2025-05-24 09:11:32,广东,
54,7507812260703849743,,,,,,,,,,,,L1,7507814132374520636,[赞][赞][赞][比心][比心][比心][爱心][爱心][爱心][调皮][调皮][调皮],农村出来的老郑 感谢回关🙏,4055433339748039,0,0,2025-05-24 09:13:22,广东,
55,7507812260703849743,,,,,,,,,,,,L1,7518205490472960826,[呲牙][呲牙][呲牙][呲牙],*^_^*彩虹的微笑～,3526881370189934,0,0,2025-06-21 09:17:06,广东,
56,7507812260703849743,,,,,,,,,,,,L1,7507875012012049215,[666],戴静有冤无处诉！！,119209616488183,0,0,2025-05-24 13:09:36,浙江,
57,7507812260703849743,,,,,,,,,,,,L1,7508200868048438043,[赞][爱心],北方的狼🐺,4213804576278032,0,0,2025-05-25 10:14:07,湖北,
58,7507812260703849743,,,,,,,,,,,,L1,7507999738844463872,[赞][赞][赞],@可了个爱🍓🎀,69930320106,0,0,2025-05-24 21:13:37,河北,
59,7507812260703849743,,,,,,,,,,,,L1,7507991390329078568,[赞][赞][赞][赞][赞],爷爱刘彩蒙，爷爱杜若楠,1935560025598128,0,0,2025-05-24 20:41:11,河南,
60,7507812260703849743,,,,,,,,,,,,L1,7507829194093773619,不晓得南方人去了吃不吃的习惯[捂脸],幸运星 ⭐,87395094387,1,0,2025-05-24 10:11:48,湖北,
61,7507812260703849743,,,,,,,,,,,,L1,7507819662983676681,这调调越听越上头，咱大陕西[赞][赞],淡 然,96852840967,0,0,2025-05-24 09:34:50,陕西,
62,7507812260703849743,,,,,,,,,,,,L1,7507930799075099429,我记得官网不长这样啊[呆无辜][呆无辜][呆无辜],相约1997,99718558627,0,0,2025-05-24 16:46:08,江苏,
63,7507812260703849743,,,,,,,,,,,,L1,7511084647667204922,[一起加油][赞],小老头,2440507548247725,0,0,2025-06-02 04:44:49,辽宁,
64,7507812260703849743,,,,,,,,,,,,L1,7507820125610410786,[赞][赞][赞][赞][赞][赞][赞][赞],🐧原溢🐧,1187116000479311,0,0,2025-05-24 09:36:40,广东,
65,7507812260703849743,,,,,,,,,,,,L1,7507876514235958070,[赞][赞][赞][赞][赞][赞][爱心][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],———老孙,3925736420031988,0,0,2025-05-24 13:15:27,山东,
66,7507812260703849743,,,,,,,,,,,,L1,7507834033083401019,[赞][赞][赞][玫瑰][666],洪二花,3298163110206135,0,0,2025-05-24 10:30:33,江苏,
67,7507812260703849743,,,,,,,,,,,,L1,7507814975387386682,南方人好想去一次啊[微笑],火星情报员,88688626422,0,0,2025-05-24 09:16:38,广东,
68,7507812260703849743,,,,,,,,,,,,L1,7507897713158030137,节日快乐,兰兰,4054597214937831,0,0,2025-05-24 14:37:39,江西,
69,7507812260703849743,,,,,,,,,,,,L1,7507819613146432296,上午好[比心],黄马褂,1983157191325437,0,0,2025-05-24 09:34:43,山西,
70,7507812260703849743,,,,,,,,,,,,L1,7507815621057856265,[鼓掌][鼓掌][鼓掌]好听好听好听,最爱的抱抱,88426645153,0,0,2025-05-24 09:19:09,陕西,
71,7507812260703849743,,,,,,,,,,,,L1,7521440874678977330,*祖国的大好河山我爱我的祖国[赞][赞][赞][s比心][比心][比心][玫瑰][玫瑰][玫瑰][震惊],细味,3112098849358249,0,0,2025-06-30 02:32:26,河北,
72,7507812260703849743,,,,,,,,,,,,L1,7507827555874571065,说出三个陕西特色每人安排一份书法作品[机智],鸿建书法,83267053929,1,1,2025-05-24 10:05:25,天津,
73,7507812260703849743,,,,,,,,,,,,L1,7507835970805990155,中国的大好河山 ，我要努力赚钱，游遍祖国大江南北……这擦边女主播实在干不下去了[酷拽][酷拽],珍珍,94533176716,0,0,2025-05-24 10:38:09,四川,
74,7507812260703849743,,,,,,,,,,,,L1,7522969185011270457,!来互h关呀[送心],五黑,3942171657636707,0,0,2025-07-04 05:22:47,河北,
