序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
34,7361022180467002658,,,,,,,,,,,,L1,7361706958917960511,n/f/'fbgtf,观海听涛,4305292374583939,0,0,2024-04-25 15:42:56,陕西,
35,7361022180467002658,,,,,,,,,,,,L1,7361660969007629106,@[爱心]驚住讚讚讚，讚咋[爱心][爱心],涨福气张铁功,1953145266111807,1,0,2024-04-25 12:44:26,河南,
36,7361022180467002658,,,,,,,,,,,,L1,7361647486303798070,[赞][赞][赞][鼓掌],🌈悦悦,3280576802458872,1,0,2024-04-25 11:52:07,黑龙江,
37,7361022180467002658,,,,,,,,,,,,L1,7365674581988442892,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,1,0,2024-05-06 08:19:22,江西,
38,7361022180467002658,,,,,,,,,,,,L1,7364302937671893796,[赞][赞][赞][赞][赞][赞][赞][赞],知足常乐！,3536472037134695,1,0,2024-05-02 15:36:39,湖北,
39,7361022180467002658,,,,,,,,,,,,L1,7361433596177007369,[赞][赞][赞],清风习习,3131856867567528,1,0,2024-04-24 22:02:05,浙江,
40,7361022180467002658,,,,,,,,,,,,L1,7361091037237101347,[比心][比心][比心],A孩子气💋,74459934801,1,0,2024-04-23 23:52:53,山东,
41,7361022180467002658,,,,,,,,,,,,L1,7361082138370392859,[赞],元气植生活馆（首播）晚21.10,3408115672560787,1,0,2024-04-23 23:18:17,广西,
42,7361022180467002658,,,,,,,,,,,,L1,7361043426873656118,[赞][赞][赞][赞][比心][比心][比心][比心][比心][感谢][感谢][感谢],刘桂莲,4305294188091956,1,0,2024-04-23 20:48:02,湖南,
43,7361022180467002658,,,,,,,,,,,,L1,7361026543382676235,[赞][赞][赞][鼓掌][鼓掌][鼓掌],笑颜,1424606065856744,2,0,2024-04-23 19:42:32,江苏,
44,7361022180467002658,,,,,,,,,,,,L1,7361024729148801801,哎呀，我抢到座位了,尛柒,483387570397247,2,0,2024-04-23 19:35:28,浙江,
45,7361022180467002658,,,,,,,,,,,,L1,7361022864600384296,有没有，一看书就瞌睡的人[尬笑][尬笑][尬笑],媛媛¹⁰⁵💕,105904854159,2,1,2024-04-23 19:28:16,河南,
46,7361022180467002658,,,,,,,,,,,,L1,7364148813781173003,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-05-02 05:38:40,江西,
47,7361022180467002658,,,,,,,,,,,,L1,7363774717125280523,[赞][赞][赞][赞][圣诞帽][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-05-01 05:26:57,江西,
48,7361022180467002658,,,,,,,,,,,,L1,7363301539899736873,[赞][赞][赞][赞][赞][赞],知足常乐！,3536472037134695,0,0,2024-04-29 22:50:42,湖北,
49,7361022180467002658,,,,,,,,,,,,L1,7363439949163709225,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-04-30 07:47:51,江西,
50,7361022180467002658,,,,,,,,,,,,L1,7363068147290817321,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,1,0,2024-04-29 07:45:01,江西,
51,7361022180467002658,,,,,,,,,,,,L1,7362671784657224511,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,1,0,2024-04-28 06:06:58,江西,
52,7361022180467002658,,,,,,,,,,,,L1,7362288931750576907,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,1,0,2024-04-27 05:21:20,江西,
53,7361022180467002658,,,,,,,,,,,,L1,7361966376767095571,[赞][赞][赞][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰],江运芳,2867168593587583,1,0,2024-04-26 08:29:37,江西,
54,7361022180467002658,,,,,,,,,,,,L1,7361575868793176895,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,1,0,2024-04-25 07:14:13,江西,
55,7361022180467002658,,,,,,,,,,,,L1,7361245062099845951,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,1,0,2024-04-24 09:50:32,江西,
56,7361022180467002658,,,,,,,,,,,,L1,7361023184177169152,[玫瑰][玫瑰][玫瑰],木诗斯,103041825644,1,0,2024-04-23 19:29:30,贵州,
57,7361022180467002658,,,,,,,,,,,,L2,7562471092537099067,，，，,不悔鸟🐦,976819174769549,0,0,2025-10-18 16:10:15,甘肃,
58,7361022180467002658,,,,,,,,,,,,L1,7361023990884156194,有没有和我一样，小时候因为家里太穷，从没上过学的？[微笑][微笑],馨儿,1037569637247672,3,0,2024-04-23 19:32:38,云南,
59,7361022180467002658,,,,,,,,,,,,L1,7361024032130532123,[比心][比心][比心],等风来，不如追风去.,109083623676,1,0,2024-04-23 19:32:46,广东,
60,7361022180467002658,,,,,,,,,,,,L1,7361026625788642075,读书不一定能前程似锦，功成名就，但至少可以让你出言有尺，嬉闹有度，说话有德，做事有余。读书不是为了一纸文凭，也不是为了一夜暴富，而是为了成为一个有温度，懂情趣，会思考的人，是为了让你在跌宕起伏的生活中拥有处变不惊的内心，让你在未来能独自渡过那些漫长幽暗的岁月，而不怨天尤人。当你被生活打回原形，陷入泥潭时给你一种内在的力量！[赞][赞][赞],川流不息（有关注必回）,668103300612429,4,0,2024-04-23 19:42:51,云南,
61,7361022180467002658,,,,,,,,,,,,L1,7362091721860301602,，亲爱的家人你好认识你是缘分，多多推销自己，你的视频拍得不错，为了大家庭的发展请带上正规5个标签#吆吆灵集团#苹安府#桂妃蜜码#莫愁慧康#110抖商之家助你一路长虹,喜气洋洋110,166740505138670,0,0,2024-04-26 16:36:02,浙江,
62,7361022180467002658,,,,,,,,,,,,L1,7361227605611381541,给你拿回去给白作盘我给工装工牌,和平精英林木,2626086067507581,0,0,2024-04-24 08:42:45,河北,
63,7361022180467002658,,,,,,,,,,,,L1,7361175525450335003,这书都拿去日本互审了吗？,小艺Ⅴ587,572215459325932,0,0,2024-04-24 05:20:46,浙江,
64,7361022180467002658,,,,,,,,,,,,L1,7361400798930567963,新闻播报完全可以用AI智能了[捂脸][捂脸][捂脸],飞哥,75444182898,0,0,2024-04-24 19:54:50,四川,
65,7361022180467002658,,,,,,,,,,,,L2,7361037275050230580,那看是啥书,步步生莲。,99764946570,0,0,2024-04-23 21:17:46,河南,
